customer_id,first_name,last_name,city,gender,age,age_group,signup_date
101680,Casey,Das,Kolkata,F,38,36-50,2022-06-11
101681,Morgan,Bhat,Pune,F,23,18-25,2020-07-28
101682,Jamie,Sharma,Lucknow,F,38,36-50,2019-06-10
101683,Casey,Singh,Hyderabad,F,56,51-70,2024-07-09
101684,Robin,Das,Kolkata,M,41,36-50,2018-01-02
101685,Harper,Malhotra,Hyderabad,M,50,36-50,2019-01-10
101686,Drew,Gupta,Kolkata,M,35,26-35,2024-05-29
101687,Jordan,Malhotra,Ahmedabad,F,45,36-50,2019-07-07
101688,Blake,Malhotra,Bengaluru,M,69,51-70,2024-06-23
101689,Jamie,Ahuja,Ahmedabad,M,49,36-50,2022-03-06
101690,Peyton,Mehta,Delhi,F,29,26-35,2023-01-26
101691,Jamie,Ahuja,Hyderabad,F,65,51-70,2019-01-16
101692,Alex,Bose,Ahmedabad,F,59,51-70,2022-07-05
101693,Blake,Patel,Mumbai,M,44,36-50,2018-01-14
101694,Sam,Sharma,Hyderabad,M,27,26-35,2019-05-19
101695,Jordan,Joshi,Jaipur,M,63,51-70,2024-03-28
101696,Alex,Bose,Lucknow,F,69,51-70,2023-07-02
101697,Morgan,Kumar,Lucknow,M,59,51-70,2018-05-10
101698,Alex,Patel,Delhi,F,49,36-50,2020-04-17
101699,Robin,Kumar,Mumbai,O,59,51-70,2023-08-03
101700,Taylor,Iyer,Delhi,M,43,36-50,2018-01-28
101701,Drew,Patel,Chennai,M,42,36-50,2023-10-15
101702,Reese,Bhat,Hyderabad,F,28,26-35,2021-06-06
101703,Rowan,Joshi,Mumbai,F,40,36-50,2018-09-18
101704,Skyler,Patel,Pune,F,51,51-70,2023-08-09
101705,Avery,Patel,Kolkata,M,69,51-70,2022-01-12
101706,Riley,Joshi,Jaipur,M,57,51-70,2021-12-18
101707,Peyton,Ahuja,Hyderabad,F,40,36-50,2019-04-05
101708,Peyton,Joshi,Jaipur,F,46,36-50,2018-10-28
101709,Reese,Kohli,Mumbai,M,48,36-50,2024-05-23
101710,Kendall,Malhotra,Kolkata,F,24,18-25,2019-09-22
101711,Cameron,Verma,Delhi,F,57,51-70,2018-09-27
101712,Morgan,Nair,Hyderabad,M,50,36-50,2023-06-17
101713,Avery,Nair,Kolkata,F,38,36-50,2022-06-17
101714,Morgan,Mehta,Jaipur,M,19,18-25,2022-12-07
101715,Casey,Verma,Bengaluru,F,35,26-35,2020-05-11
101716,Drew,Bose,Mumbai,F,64,51-70,2021-07-04
101717,Skyler,Iyer,Mumbai,M,50,36-50,2023-12-21
101718,Kendall,Patel,Jaipur,F,54,51-70,2022-12-05
101719,Taylor,Bose,Jaipur,F,51,51-70,2022-09-03
101720,Blake,Malhotra,Chennai,F,37,36-50,2024-06-18
101721,Rowan,Nair,Delhi,M,52,51-70,2019-07-30
101722,Casey,Chopra,Jaipur,F,68,51-70,2023-06-27
101723,Quinn,Saxena,Ahmedabad,F,67,51-70,2021-07-31
101724,Reese,Bhat,Lucknow,F,35,26-35,2023-05-11
101725,Drew,Rao,Lucknow,F,63,51-70,2023-07-14
101726,Casey,Bhat,Hyderabad,M,41,36-50,2024-01-22
101727,Riley,Iyer,Pune,M,25,18-25,2024-06-10
101728,Morgan,Mehta,Hyderabad,F,47,36-50,2022-07-14
101729,Avery,Nair,Chennai,M,61,51-70,2022-04-29
101730,Skyler,Kohli,Kolkata,F,27,26-35,2023-01-22
101731,Jamie,Bose,Pune,F,40,36-50,2024-01-13
101732,Robin,Ahuja,Kolkata,M,69,51-70,2021-10-22
101733,Jordan,Sharma,Lucknow,F,66,51-70,2022-10-09
101734,Jamie,Singh,Lucknow,M,28,26-35,2023-04-10
101735,Morgan,Malhotra,Lucknow,F,19,18-25,2019-09-12
101736,Rowan,Kohli,Jaipur,M,43,36-50,2021-06-28
101737,Taylor,Bhat,Chennai,M,53,51-70,2020-08-14
101738,Peyton,Iyer,Ahmedabad,M,50,36-50,2023-04-24
101739,Cameron,Sharma,Hyderabad,F,64,51-70,2024-07-09
101740,Robin,Saxena,Kolkata,M,30,26-35,2020-08-26
101741,Casey,Ahuja,Bengaluru,M,57,51-70,2021-08-09
101742,Avery,Verma,Hyderabad,M,42,36-50,2020-11-09
101743,Rowan,Malhotra,Mumbai,M,21,18-25,2018-10-09
101744,Harper,Das,Delhi,F,59,51-70,2023-12-07
101745,Jordan,Sharma,Pune,M,36,36-50,2020-11-24
101746,Blake,Iyer,Kolkata,F,35,26-35,2018-07-17
101747,Sam,Das,Chennai,F,54,51-70,2024-12-07
101748,Drew,Saxena,Lucknow,F,47,36-50,2020-12-18
101749,Alex,Rao,Mumbai,M,36,36-50,2021-03-30
101750,Blake,Bose,Delhi,O,40,36-50,2020-10-05
101751,Casey,Saxena,Kolkata,M,33,26-35,2021-05-14
101752,Riley,Sharma,Ahmedabad,F,18,18-25,2020-11-01
101753,Cameron,Saxena,Lucknow,O,29,26-35,2019-05-05
101754,Jamie,Gupta,Kolkata,F,41,36-50,2018-10-03
101755,Morgan,Saxena,Bengaluru,F,51,51-70,2024-04-08
101756,Jordan,Malhotra,Bengaluru,O,25,18-25,2021-05-24
101757,Riley,Joshi,Chennai,F,35,26-35,2021-06-28
101758,Skyler,Joshi,Bengaluru,M,65,51-70,2018-05-06
101759,Blake,Saxena,Ahmedabad,M,22,18-25,2018-08-05
101760,Rowan,Iyer,Chennai,M,43,36-50,2021-04-23
101761,Harper,Chopra,Pune,M,47,36-50,2021-05-31
101762,Drew,Iyer,Ahmedabad,F,30,26-35,2024-12-17
101763,Drew,Saxena,Chennai,F,36,36-50,2024-10-10
101764,Skyler,Iyer,Ahmedabad,M,46,36-50,2020-07-07
101765,Rowan,Saxena,Bengaluru,F,20,18-25,2021-08-10
101766,Quinn,Joshi,Pune,M,43,36-50,2024-01-08
101767,Cameron,Gupta,Ahmedabad,O,57,51-70,2024-08-28
101768,Peyton,Das,Pune,F,29,26-35,2022-07-20
101769,Rowan,Bhat,Delhi,F,19,18-25,2018-11-04
101770,Harper,Joshi,Ahmedabad,F,28,26-35,2021-09-21
101771,Avery,Malhotra,Hyderabad,M,61,51-70,2023-05-24
101772,Drew,Rao,Lucknow,F,45,36-50,2020-06-10
101773,Skyler,Nair,Bengaluru,M,35,26-35,2019-01-10
101774,Rowan,Iyer,Kolkata,M,30,26-35,2023-07-27
101775,Avery,Das,Pune,F,54,51-70,2021-09-26
101776,Jordan,Nair,Bengaluru,M,39,36-50,2018-05-09
101777,Robin,Bhat,Mumbai,O,29,26-35,2020-10-11
101778,Blake,Patel,Hyderabad,F,19,18-25,2022-12-05
101779,Robin,Chopra,Bengaluru,M,54,51-70,2021-10-13
101780,Blake,Singh,Lucknow,F,24,18-25,2019-06-01
101781,Cameron,Kumar,Hyderabad,M,43,36-50,2022-02-27
101782,Cameron,Kumar,Lucknow,F,43,36-50,2018-03-27
101783,Morgan,Kohli,Bengaluru,F,41,36-50,2021-04-13
101784,Avery,Joshi,Hyderabad,M,29,26-35,2024-06-16
101785,Jordan,Iyer,Kolkata,M,33,26-35,2021-02-16
101786,Casey,Chatterjee,Kolkata,M,40,36-50,2024-10-10
101787,Casey,Malhotra,Lucknow,F,57,51-70,2023-06-17
101788,Cameron,Chopra,Lucknow,M,26,26-35,2023-12-02
101789,Robin,Kohli,Delhi,M,49,36-50,2018-10-30
101790,Skyler,Kohli,Kolkata,F,32,26-35,2019-08-11
101791,Robin,Chatterjee,Kolkata,F,54,51-70,2020-09-13
101792,Jordan,Gupta,Pune,F,30,26-35,2023-02-07
101793,Sam,Gupta,Chennai,F,22,18-25,2018-12-11
101794,Harper,Bhat,Ahmedabad,F,28,26-35,2020-03-24
101795,Taylor,Das,Pune,F,27,26-35,2023-06-11
101796,Kendall,Nair,Lucknow,M,69,51-70,2021-08-03
101797,Riley,Saxena,Jaipur,F,30,26-35,2023-06-23
101798,Cameron,Saxena,Ahmedabad,M,58,51-70,2022-08-05
101799,Kendall,Bhat,Jaipur,M,63,51-70,2021-08-20
101800,Drew,Bhat,Mumbai,F,67,51-70,2020-12-28
101801,Casey,Iyer,Lucknow,M,32,26-35,2024-08-05
101802,Robin,Bose,Bengaluru,F,59,51-70,2020-10-06
101803,Blake,Das,Chennai,M,24,18-25,2019-12-05
101804,Kendall,Joshi,Jaipur,M,57,51-70,2019-07-29
101805,Reese,Kumar,Ahmedabad,F,45,36-50,2022-05-28
101806,Taylor,Bhat,Lucknow,F,49,36-50,2021-01-17
101807,Robin,Iyer,Pune,F,52,51-70,2019-11-19
101808,Jordan,Gupta,Delhi,F,32,26-35,2019-05-04
101809,Peyton,Kohli,Hyderabad,M,65,51-70,2021-09-09
101810,Peyton,Kumar,Kolkata,F,53,51-70,2019-05-09
101811,Sam,Saxena,Chennai,M,38,36-50,2022-07-26
101812,Robin,Nair,Chennai,F,23,18-25,2022-06-26
101813,Robin,Gupta,Kolkata,M,18,18-25,2018-01-19
101814,Casey,Bhat,Kolkata,F,21,18-25,2024-09-10
101815,Rowan,Rao,Kolkata,F,28,26-35,2020-09-27
101816,Rowan,Ahuja,Delhi,M,61,51-70,2020-04-30
101817,Taylor,Ahuja,Mumbai,F,43,36-50,2021-10-20
101818,Reese,Mehta,Delhi,M,54,51-70,2021-09-16
101819,Taylor,Bose,Pune,M,40,36-50,2021-09-29
101820,Riley,Chopra,Mumbai,F,46,36-50,2020-04-01
101821,Jordan,Bose,Hyderabad,M,38,36-50,2019-03-31
101822,Quinn,Bose,Kolkata,M,65,51-70,2022-06-13
101823,Quinn,Singh,Delhi,F,62,51-70,2019-12-12
101824,Cameron,Bhat,Bengaluru,F,62,51-70,2023-12-31
101825,Casey,Kumar,Pune,M,66,51-70,2020-07-05
101826,Alex,Chopra,Hyderabad,F,44,36-50,2022-02-05
101827,Robin,Sharma,Hyderabad,F,56,51-70,2021-12-11
101828,Peyton,Sharma,Ahmedabad,F,57,51-70,2018-11-01
101829,Alex,Sharma,Ahmedabad,F,30,26-35,2020-01-06
101830,Taylor,Rao,Hyderabad,F,40,36-50,2024-05-27
101831,Rowan,Das,Mumbai,F,33,26-35,2023-05-18
101832,Avery,Gupta,Lucknow,M,47,36-50,2023-11-20
101833,Jamie,Bhat,Pune,M,21,18-25,2023-07-03
101834,Drew,Chatterjee,Ahmedabad,F,57,51-70,2020-08-19
101835,Rowan,Chatterjee,Chennai,O,33,26-35,2020-10-23
101836,Robin,Singh,Kolkata,F,48,36-50,2023-11-03
101837,Avery,Joshi,Pune,M,59,51-70,2024-07-03
101838,Blake,Kohli,Hyderabad,F,42,36-50,2022-01-13
101839,Robin,Joshi,Hyderabad,F,61,51-70,2024-11-06
101840,Rowan,Nair,Bengaluru,F,29,26-35,2023-05-02
101841,Alex,Kumar,Lucknow,F,43,36-50,2021-03-23
101842,Sam,Gupta,Kolkata,F,54,51-70,2019-10-27
101843,Reese,Rao,Chennai,M,65,51-70,2018-01-12
101844,Harper,Chatterjee,Jaipur,F,50,36-50,2021-03-02
101845,Jamie,Gupta,Ahmedabad,F,45,36-50,2018-10-31
101846,Riley,Singh,Bengaluru,M,26,26-35,2022-10-30
101847,Drew,Joshi,Hyderabad,M,29,26-35,2018-02-12
101848,Rowan,Mehta,Lucknow,F,22,18-25,2020-08-01
101849,Harper,Das,Mumbai,F,69,51-70,2024-07-18
101850,Alex,Verma,Bengaluru,M,45,36-50,2021-09-11
101851,Cameron,Das,Lucknow,M,52,51-70,2024-12-20
101852,Taylor,Joshi,Pune,M,22,18-25,2024-08-08
101853,Reese,Kumar,Pune,M,51,51-70,2020-06-09
101854,Kendall,Sharma,Delhi,F,63,51-70,2024-10-10
101855,Blake,Rao,Bengaluru,F,51,51-70,2020-10-01
101856,Sam,Sharma,Pune,F,30,26-35,2018-01-21
101857,Morgan,Das,Hyderabad,F,56,51-70,2019-02-11
101858,Jamie,Singh,Pune,M,59,51-70,2020-10-11
101859,Reese,Iyer,Lucknow,M,62,51-70,2018-12-02
101860,Rowan,Das,Jaipur,M,65,51-70,2023-01-13
101861,Avery,Iyer,Ahmedabad,M,31,26-35,2021-02-21
101862,Alex,Chopra,Hyderabad,M,28,26-35,2024-09-12
101863,Riley,Bhat,Kolkata,F,59,51-70,2023-01-02
101864,Quinn,Gupta,Lucknow,F,55,51-70,2019-12-16
101865,Harper,Rao,Jaipur,F,21,18-25,2018-02-20
101866,Taylor,Nair,Pune,F,50,36-50,2018-11-20
101867,Cameron,Saxena,Chennai,F,24,18-25,2020-02-28
101868,Taylor,Joshi,Delhi,F,58,51-70,2018-05-21
101869,Reese,Sharma,Jaipur,M,25,18-25,2019-04-15
101870,Avery,Nair,Pune,O,54,51-70,2020-02-26
101871,Rowan,Verma,Jaipur,M,68,51-70,2022-12-31
101872,Cameron,Iyer,Jaipur,M,27,26-35,2021-09-19
101873,Rowan,Rao,Lucknow,M,60,51-70,2023-04-01
101874,Quinn,Mehta,Chennai,O,32,26-35,2020-08-21
101875,Casey,Das,Pune,O,55,51-70,2019-01-08
101876,Jordan,Das,Chennai,F,32,26-35,2024-12-16
101877,Quinn,Rao,Bengaluru,F,22,18-25,2022-08-20
101878,Robin,Rao,Lucknow,F,46,36-50,2021-03-25
101879,Peyton,Patel,Ahmedabad,O,36,36-50,2024-05-27
101880,Sam,Sharma,Ahmedabad,F,68,51-70,2022-07-30
101881,Casey,Gupta,Jaipur,F,27,26-35,2018-04-16
101882,Skyler,Kohli,Hyderabad,M,29,26-35,2021-12-14
101883,Morgan,Chatterjee,Delhi,M,21,18-25,2022-08-09
101884,Alex,Saxena,Bengaluru,F,48,36-50,2018-01-02
101885,Drew,Ahuja,Lucknow,M,35,26-35,2023-11-08
101886,Cameron,Ahuja,Hyderabad,F,33,26-35,2018-12-16
101887,Drew,Saxena,Mumbai,F,57,51-70,2021-07-10
101888,Reese,Gupta,Delhi,F,53,51-70,2020-11-28
101889,Drew,Verma,Ahmedabad,M,42,36-50,2024-01-16
101890,Drew,Singh,Ahmedabad,F,40,36-50,2024-06-17
101891,Harper,Joshi,Hyderabad,F,29,26-35,2019-03-21
101892,Sam,Ahuja,Bengaluru,F,51,51-70,2024-06-03
101893,Sam,Kumar,Delhi,F,53,51-70,2020-08-09
101894,Jordan,Verma,Hyderabad,O,54,51-70,2018-02-05
101895,Blake,Bhat,Mumbai,F,20,18-25,2021-01-12
101896,Skyler,Saxena,Lucknow,M,26,26-35,2022-01-15
101897,Avery,Rao,Hyderabad,F,35,26-35,2022-12-04
101898,Quinn,Malhotra,Jaipur,M,60,51-70,2023-01-20
101899,Sam,Joshi,Pune,M,52,51-70,2021-11-09
101900,Taylor,Patel,Jaipur,M,51,51-70,2021-04-10
101901,Reese,Bhat,Delhi,F,58,51-70,2021-10-31
101902,Riley,Kumar,Chennai,M,31,26-35,2022-09-05
101903,Reese,Kohli,Jaipur,M,21,18-25,2021-10-17
101904,Blake,Mehta,Pune,F,46,36-50,2023-12-29
101905,Reese,Gupta,Jaipur,F,58,51-70,2021-07-24
101906,Jamie,Nair,Hyderabad,M,62,51-70,2021-05-28
101907,Harper,Joshi,Pune,F,67,51-70,2019-06-05
101908,Avery,Chopra,Lucknow,F,32,26-35,2022-12-12
101909,Taylor,Nair,Chennai,M,45,36-50,2018-01-10
101910,Riley,Chatterjee,Hyderabad,F,59,51-70,2020-09-10
101911,Rowan,Rao,Mumbai,F,33,26-35,2024-08-22
101912,Kendall,Chatterjee,Mumbai,F,29,26-35,2022-07-15
101913,Harper,Patel,Delhi,F,69,51-70,2022-07-19
101914,Reese,Chopra,Kolkata,F,22,18-25,2024-01-09
101915,Avery,Iyer,Jaipur,M,51,51-70,2019-12-21
101916,Rowan,Sharma,Pune,F,59,51-70,2020-12-08
101917,Jordan,Patel,Hyderabad,M,18,18-25,2020-05-08
101918,Sam,Verma,Mumbai,M,56,51-70,2021-08-09
101919,Taylor,Kumar,Chennai,M,49,36-50,2022-05-23
101920,Morgan,Chopra,Kolkata,F,43,36-50,2018-02-19
101921,Skyler,Kohli,Chennai,M,34,26-35,2018-05-26
101922,Avery,Gupta,Jaipur,M,65,51-70,2020-07-03
101923,Reese,Kohli,Bengaluru,M,44,36-50,2022-01-02
101924,Peyton,Kumar,Kolkata,F,41,36-50,2024-04-08
101925,Reese,Bose,Ahmedabad,F,52,51-70,2019-08-04
101926,Casey,Malhotra,Bengaluru,F,63,51-70,2022-05-04
101927,Blake,Mehta,Bengaluru,M,59,51-70,2019-04-28
101928,Quinn,Malhotra,Jaipur,M,56,51-70,2021-06-03
101929,Quinn,Saxena,Chennai,F,43,36-50,2019-11-04
101930,Cameron,Chopra,Lucknow,F,66,51-70,2019-09-23
101931,Cameron,Malhotra,Mumbai,M,55,51-70,2019-10-24
101932,Skyler,Chatterjee,Pune,M,40,36-50,2024-10-02
101933,Rowan,Sharma,Pune,M,39,36-50,2020-09-14
101934,Peyton,Kohli,Hyderabad,F,21,18-25,2022-03-27
101935,Kendall,Malhotra,Hyderabad,M,66,51-70,2019-10-12
101936,Reese,Verma,Bengaluru,F,26,26-35,2020-08-26
101937,Jordan,Bhat,Bengaluru,M,21,18-25,2021-01-05
101938,Casey,Rao,Lucknow,M,24,18-25,2019-03-17
101939,Morgan,Chopra,Jaipur,M,40,36-50,2020-07-09
101940,Sam,Das,Mumbai,F,19,18-25,2020-02-09
101941,Alex,Patel,Pune,F,66,51-70,2021-09-05
101942,Drew,Sharma,Lucknow,M,41,36-50,2023-01-01
101943,Avery,Das,Pune,F,57,51-70,2018-09-20
101944,Jamie,Malhotra,Ahmedabad,M,48,36-50,2022-04-27
101945,Alex,Saxena,Hyderabad,F,64,51-70,2024-11-11
101946,Drew,Joshi,Ahmedabad,F,48,36-50,2020-09-25
101947,Sam,Gupta,Mumbai,M,64,51-70,2019-12-01
101948,Avery,Bhat,Mumbai,F,57,51-70,2024-06-07
101949,Peyton,Bhat,Jaipur,F,65,51-70,2022-05-23
101950,Taylor,Bose,Kolkata,M,68,51-70,2021-05-26
101951,Morgan,Nair,Bengaluru,F,60,51-70,2021-01-30
101952,Drew,Rao,Hyderabad,M,51,51-70,2024-05-24
101953,Jamie,Gupta,Lucknow,F,41,36-50,2021-04-05
101954,Blake,Singh,Jaipur,M,66,51-70,2020-10-02
101955,Drew,Rao,Lucknow,F,43,36-50,2018-02-05
101956,Taylor,Ahuja,Kolkata,M,33,26-35,2020-01-14
101957,Peyton,Kumar,Jaipur,M,64,51-70,2022-10-31
101958,Robin,Nair,Chennai,M,30,26-35,2018-12-19
101959,Avery,Ahuja,Pune,M,32,26-35,2023-04-07
101960,Riley,Kumar,Bengaluru,F,44,36-50,2018-03-14
101961,Alex,Gupta,Bengaluru,M,21,18-25,2021-10-08
101962,Drew,Kohli,Bengaluru,F,33,26-35,2023-03-30
101963,Casey,Chopra,Ahmedabad,M,47,36-50,2020-12-29
101964,Quinn,Malhotra,Hyderabad,F,61,51-70,2024-10-08
101965,Rowan,Kohli,Jaipur,F,47,36-50,2019-12-09
101966,Cameron,Mehta,Jaipur,O,53,51-70,2022-12-10
101967,Jamie,Rao,Ahmedabad,O,20,18-25,2020-08-13
101968,Casey,Malhotra,Mumbai,F,39,36-50,2024-10-11
101969,Sam,Rao,Hyderabad,F,66,51-70,2018-06-09
101970,Drew,Chatterjee,Kolkata,M,39,36-50,2024-01-06
101971,Sam,Bhat,Kolkata,F,67,51-70,2022-10-02
101972,Skyler,Chatterjee,Bengaluru,F,67,51-70,2022-05-05
101973,Taylor,Verma,Jaipur,M,66,51-70,2018-03-08
101974,Avery,Malhotra,Delhi,F,29,26-35,2024-08-25
101975,Reese,Verma,Mumbai,M,38,36-50,2018-02-27
101976,Jamie,Das,Lucknow,F,21,18-25,2018-12-08
101977,Morgan,Iyer,Bengaluru,M,48,36-50,2021-02-27
101978,Alex,Sharma,Kolkata,F,61,51-70,2021-04-10
101979,Drew,Verma,Kolkata,F,48,36-50,2021-05-17
101980,Casey,Bose,Hyderabad,O,40,36-50,2024-07-29
101981,Skyler,Das,Mumbai,F,37,36-50,2022-02-03
101982,Jordan,Kumar,Mumbai,F,32,26-35,2022-12-27
101983,Peyton,Kumar,Delhi,M,40,36-50,2018-04-26
101984,Sam,Ahuja,Kolkata,M,45,36-50,2019-10-24
101985,Drew,Chatterjee,Pune,M,33,26-35,2022-01-05
101986,Alex,Rao,Hyderabad,M,54,51-70,2024-11-05
101987,Drew,Patel,Jaipur,M,38,36-50,2023-02-12
101988,Drew,Nair,Pune,F,32,26-35,2024-05-23
101989,Drew,Kumar,Chennai,F,34,26-35,2020-10-13
101990,Reese,Patel,Hyderabad,F,67,51-70,2018-11-07
101991,Peyton,Das,Lucknow,M,54,51-70,2018-07-27
101992,Blake,Bhat,Jaipur,M,30,26-35,2024-10-29
101993,Cameron,Patel,Mumbai,F,36,36-50,2019-09-25
101994,Quinn,Bhat,Jaipur,M,47,36-50,2023-10-04
101995,Jamie,Patel,Hyderabad,M,62,51-70,2019-10-19
101996,Avery,Malhotra,Kolkata,M,35,26-35,2021-11-24
101997,Jamie,Kumar,Chennai,M,31,26-35,2023-04-16
101998,Blake,Iyer,Mumbai,M,53,51-70,2022-08-07
101999,Jamie,Nair,Pune,M,53,51-70,2018-08-25
102000,Robin,Mehta,Ahmedabad,M,37,36-50,2018-12-14
102001,Morgan,Chopra,Chennai,F,69,51-70,2019-09-22
102002,Harper,Kohli,Delhi,M,36,36-50,2022-03-21
102003,Sam,Singh,Ahmedabad,M,62,51-70,2023-06-27
102004,Cameron,Chatterjee,Lucknow,F,61,51-70,2021-06-25
102005,Jamie,Chatterjee,,F,24,18-25,2018-12-30
102006,Quinn,Kohli,Lucknow,M,61,51-70,2024-06-26
102007,Rowan,Rao,Jaipur,F,21,18-25,2018-10-13
102008,Taylor,Gupta,Kolkata,M,51,51-70,2018-05-29
102009,Harper,Gupta,Jaipur,M,19,18-25,2021-01-12
102010,Rowan,Kohli,Kolkata,O,22,18-25,2024-09-19
102011,Sam,Mehta,Bengaluru,F,27,26-35,2019-04-01
102012,Reese,Chopra,Bengaluru,M,49,36-50,2022-11-02
102013,Drew,Sharma,Lucknow,F,59,51-70,2020-03-10
102014,Blake,Singh,Delhi,F,58,51-70,2021-03-30
102015,Jordan,Malhotra,Lucknow,M,30,26-35,2020-10-09
102016,Taylor,Malhotra,Bengaluru,M,56,51-70,2024-11-12
102017,Casey,Singh,Ahmedabad,M,22,18-25,2022-03-04
102018,Taylor,Joshi,Ahmedabad,F,27,26-35,2019-04-26
102019,Rowan,Kumar,Delhi,M,27,26-35,2022-08-14
102020,Reese,Iyer,Delhi,F,55,51-70,2023-12-02
102021,Sam,Iyer,Delhi,M,44,36-50,2022-05-21
102022,Drew,Sharma,Lucknow,M,68,51-70,2024-08-05
102023,Casey,Chatterjee,Pune,F,38,36-50,2018-12-07
102024,Peyton,Joshi,Hyderabad,F,25,18-25,2023-07-04
102025,Harper,Kohli,Mumbai,M,18,18-25,2024-11-01
102026,Avery,Gupta,Delhi,M,45,36-50,2023-02-10
102027,Taylor,Patel,Mumbai,F,66,51-70,2020-04-14
102028,Jordan,Gupta,Pune,M,56,51-70,2021-04-18
102029,Riley,Singh,Hyderabad,M,31,26-35,2022-09-22
102030,Skyler,Sharma,Delhi,F,38,36-50,2022-08-17
102031,Morgan,Bhat,Delhi,F,47,36-50,2018-11-07
102032,Rowan,Iyer,Delhi,M,38,36-50,2018-09-19
102033,Blake,Iyer,Ahmedabad,F,66,51-70,2021-12-13
102034,Cameron,Joshi,Pune,F,26,26-35,2019-02-10
102035,Alex,Bhat,Mumbai,M,34,26-35,2023-12-31
102036,Casey,Verma,Kolkata,F,22,18-25,2018-12-08
102037,Quinn,Joshi,Kolkata,M,48,36-50,2021-09-01
102038,Harper,Singh,Pune,M,69,51-70,2018-09-01
102039,Robin,Mehta,Delhi,M,57,51-70,2019-05-05
102040,Peyton,Chatterjee,Kolkata,M,55,51-70,2018-01-12
102041,Rowan,Patel,Mumbai,F,60,51-70,2019-07-15
102042,Morgan,Nair,Kolkata,M,36,36-50,2018-02-11
102043,Drew,Mehta,Mumbai,F,53,51-70,2019-08-17
102044,Riley,Chatterjee,Delhi,M,67,51-70,2021-12-23
102045,Skyler,Kumar,Delhi,M,50,36-50,2023-01-01
102046,Casey,Chopra,Lucknow,F,30,26-35,2022-08-21
102047,Robin,Nair,Bengaluru,F,31,26-35,2018-05-14
102048,Harper,Ahuja,Ahmedabad,F,50,36-50,2020-08-05
102049,Jamie,Ahuja,Hyderabad,F,46,36-50,2018-03-14
102050,Harper,Rao,Hyderabad,M,60,51-70,2019-02-03
102051,Drew,Iyer,Jaipur,F,66,51-70,2021-11-29
102052,Avery_dup,Malhotra,Ahmedabad,M,53,51-70,2018-05-10
102053,Blake,Joshi,Delhi,F,61,51-70,2022-12-17
102054,Blake,Sharma,Hyderabad,F,27,26-35,2023-06-25
102055,Quinn,Singh,Mumbai,M,48,36-50,2018-09-23
102056,Reese,Malhotra,Jaipur,M,23,18-25,2022-04-10
102057,Rowan,Chatterjee,Kolkata,F,18,18-25,2023-06-09
102058,Jamie,Bhat,Kolkata,F,24,18-25,2020-03-03
102059,Avery,Kohli,Jaipur,M,44,36-50,2024-04-19
102060,Taylor,Bhat,Bengaluru,O,38,36-50,2021-08-05
102061,Taylor,Ahuja,Chennai,F,45,36-50,2018-06-13
102062,Casey,Patel,Mumbai,M,33,26-35,2018-04-05
102063,Skyler,Chopra,Hyderabad,M,63,51-70,2022-12-11
102064,Peyton,Saxena,Bengaluru,F,40,36-50,2021-02-07
102065,Riley,Chatterjee,Mumbai,M,69,51-70,2024-07-11
102066,Blake,Chopra,Lucknow,M,37,36-50,2020-04-01
102067,Blake,Iyer,Hyderabad,F,55,51-70,2018-08-26
102068,Skyler,Mehta,,F,42,36-50,2024-08-25
102069,Sam,Singh,Delhi,F,45,36-50,2024-12-05
102070,Blake,Saxena,Ahmedabad,M,22,18-25,2023-05-15
102071,Rowan,Bhat,Delhi,F,38,36-50,2020-11-14
102072,Kendall,Singh,Kolkata,O,35,26-35,2022-08-04
102073,Alex,Saxena,Bengaluru,M,64,51-70,2024-12-04
102074,Reese,Nair,Jaipur,F,23,18-25,2020-08-21
102075,Drew,Mehta,Delhi,F,46,36-50,2019-06-21
102076,Jamie,Joshi,Bengaluru,F,36,36-50,2022-05-23
102077,Riley,Kumar,Pune,F,50,36-50,2023-06-03
102078,Drew,Singh,Kolkata,M,18,18-25,2018-05-08
102079,Morgan,Gupta,Hyderabad,F,62,51-70,2018-04-02
102080,Kendall,Chatterjee,Bengaluru,F,20,18-25,2019-06-27
102081,Harper,Saxena,Mumbai,F,59,51-70,2020-04-25
102082,Jamie,Kohli,Hyderabad,O,38,36-50,2022-08-09
102083,Blake,Iyer,Kolkata,M,52,51-70,2023-01-26
102084,Harper,Chopra,Delhi,M,58,51-70,2024-10-30
102085,Casey,Chopra,Pune,M,57,51-70,2019-01-25
102086,Robin,Gupta,Lucknow,F,20,18-25,2023-02-28
102087,Jamie,Saxena,Chennai,M,42,36-50,2018-02-12
102088,Sam,Ahuja,Hyderabad,F,62,51-70,2018-09-11
102089,Skyler,Sharma,Hyderabad,M,55,51-70,2020-12-19
102090,Quinn,Chatterjee,Jaipur,M,62,51-70,2024-11-19
102091,Morgan,Iyer,Delhi,M,37,36-50,2024-05-23
102092,Skyler,Kumar,Hyderabad,F,69,51-70,2022-03-21
102093,Morgan,Sharma,Jaipur,F,61,51-70,2023-05-08
102094,Harper,Iyer,Kolkata,F,62,51-70,2024-07-20
102095,Harper,Kohli,Hyderabad,F,51,51-70,2019-10-04
102096,Drew,Malhotra,Pune,M,38,36-50,2024-08-26
102097,Alex,Joshi,Mumbai,M,65,51-70,2019-11-21
102098,Alex,Chatterjee,Chennai,O,40,36-50,2021-06-30
